index,response,choice,match,match_choice,score
53,They should be together-perhaps it is too early for that.,same,It will work better that way. They want to be together.,separate,0.6707145648886711
34,The same coment of No 57,same,Same as in No. 60,separate,0.6702504535855479
304,The only way for them to understand each other is a little contact-how I dont no.,separate,It is the only way for understanding each other,same,0.6700510115067652
581,they'd sooner be with their own kind.,separate,I would rather have it that way anyhow.,separate,0.6689475974460806
571,The negro people I have met I would not want them [unclear]replace[/unclear] [unclear]me[/unclear] [unclear]as[/unclear] a white man - they would get killed anyway - (so-),separate,Because their our some good white men and Bad and their our some good Negro Men and Bad and if they got together their would Just be trouble,separate,0.668390258402325
1002,There would be more battles there anything else bettween [sic] themself.,separate,If they were together they would start too many fights,separate,0.6682547403810777
290,"Different temperments, different morale, different outlook and different people.",separate,They are intirely different type and class of people.,separate,0.6675893489680017
413,They are intirely different type and class of people.,separate,"Different temperments, different morale, different outlook and different people.",separate,0.6675893489680017
776,"Naturally, with southerners the way they are",separate,I say that from the standpoint of being a Southerner.,separate,0.6671159298731771
211,Southern boys & negro boys would have a war with each other if they were together,separate,Southern boys as a whole would not relish the idea,separate,0.6668114949249611
154,"Negroes have different habits, standard of living, and speech",separate,"The negro acts, thinks, & are different habits & all respects",separate,0.6666832764725826
672,"The negro acts, thinks, & are different habits & all respects",separate,"Negroes have different habits, standard of living, and speech",separate,0.6666832764725826
1166,If they are together they will strive to be a credit to their race.,separate,They will work better among their own race,separate,0.6666033844834586
945,yes it would not [deletion][/deletion]work out as good as it does now.,separate,It just wouldn't work out.,separate,0.6659731213658976
724,THEY HAVE A DEVENRTY [DIFFERENT] OUTLOOK ON THE WAYS TO DO IT,separate,They have different [unclear][/unclear] and ways of doing things ,separate,0.6656246621786889
1183,I believe there would be to much trouble in handling the two races if mixed in a army camp.,separate,"Different races of people should not mingle together too closely for each will wat the power that is there to use, very bad for Army. This can cause serious defeats.",separate,0.665186037885466
